Wavenumber,Polystyrene_01,Polystyrene_02,Polystyrene_03,Polystyrene_04,Polystyrene_05,Polystyrene_06,Polystyrene_07,Polystyrene_08,Polystyrene_09,Polystyrene_10,Polystyrene_11,Polystyrene_12,Polystyrene_13,Polystyrene_14,Polystyrene_15,Polystyrene_16,Polystyrene_17,Polystyrene_18,Polystyrene_19,Polystyrene_20,PMMA_01,PMMA_02,PMMA_03,PMMA_04,PMMA_05,PMMA_06,PMMA_07,PMMA_08,PMMA_09,PMMA_10,PMMA_11,PMMA_12,PMMA_13,PMMA_14,PMMA_15,PMMA_16,PMMA_17,PMMA_18,PMMA_19,PMMA_20,Polyethylene_01,Polyethylene_02,Polyethylene_03,Polyethylene_04,Polyethylene_05,Polyethylene_06,Polyethylene_07,Polyethylene_08,Polyethylene_09,Polyethylene_10,Polyethylene_11,Polyethylene_12,Polyethylene_13,Polyethylene_14,Polyethylene_15,Polyethylene_16,Polyethylene_17,Polyethylene_18,Polyethylene_19,Polyethylene_20
307.087827,0.013467,0.000000,0.003182,0.010497,0.000000,0.000000,0.041430,0.000000,0.014414,0.000000,0.000000,0.000000,0.000000,0.017204,0.000000,0.003990,0.001747,0.000000,0.000000,0.012791,0.002616,0.017815,0.000000,0.004741,0.000000,0.021792,0.022042,0.047851,0.000000,0.020028,0.006468,0.000000,0.007935,0.000000,0.000000,0.000000,0.007490,0.013600,0.000473,0.004615,0.000000,0.007444,0.007730,0.010075,0.020699,0.000000,0.002852,0.001238,0.003392,0.020434,0.011936,0.000000,0.000000,0.012836,0.018651,0.000000,0.000000,0.008657,0.015279,0.000000
312.018490,0.027384,0.022451,0.000000,0.009716,0.000000,0.009777,0.000000,0.000000,0.038192,0.001437,0.000000,0.000000,0.000000,0.017243,0.012085,0.000000,0.016014,0.009426,0.031541,0.000000,0.021380,0.000000,0.004238,0.000000,0.010798,0.000000,0.000000,0.000000,0.004013,0.006401,0.024324,0.007934,0.000000,0.000000,0.000000,0.002639,0.031109,0.000000,0.000000,0.007770,0.000000,0.000000,0.000000,0.031177,0.000000,0.000000,0.011034,0.000000,0.000000,0.000000,0.000000,0.000000,0.030965,0.004640,0.000000,0.000000,0.000000,0.025523,0.000000,0.000000
316.949153,0.000000,0.005118,0.011789,0.027242,0.005569,0.002486,0.000000,0.015890,0.000000,0.022650,0.008563,0.000000,0.005003,0.000000,0.000000,0.009530,0.008705,0.000000,0.000000,0.000000,0.000000,0.005226,0.000000,0.027441,0.000000,0.004604,0.000324,0.000000,0.003420,0.000000,0.013738,0.000000,0.000000,0.014887,0.003895,0.012297,0.000000,0.005794,0.027102,0.012504,0.000000,0.000000,0.000000,0.000000,0.000000,0.021452,0.018409,0.000000,0.000000,0.000000,0.013876,0.008616,0.000000,0.016331,0.000000,0.000000,0.000000,0.000000,0.000000,0.003123
321.879815,0.005216,0.020576,0.000000,0.000695,0.014951,0.019864,0.005227,0.000000,0.000000,0.024220,0.012352,0.000000,0.024143,0.000000,0.004423,0.033902,0.017846,0.006914,0.012039,0.015548,0.000000,0.000000,0.000000,0.005771,0.000000,0.000000,0.000000,0.000000,0.004775,0.000000,0.000000,0.010977,0.000000,0.021857,0.000000,0.002834,0.000000,0.028369,0.022341,0.000000,0.012900,0.012658,0.004820,0.019322,0.000000,0.000000,0.003439,0.006132,0.038434,0.000000,0.019352,0.000541,0.000000,0.010728,0.000000,0.000000,0.000000,0.000000,0.013205,0.000000
326.810478,0.000000,0.036220,0.000000,0.034469,0.000000,0.000000,0.000000,0.000000,0.000000,0.026808,0.000000,0.000000,0.000000,0.019731,0.028629,0.004852,0.000000,0.000000,0.028080,0.000000,0.024625,0.000000,0.000000,0.023177,0.000000,0.000037,0.000000,0.000000,0.023466,0.000000,0.000000,0.000000,0.000000,0.000000,0.009872,0.017088,0.000000,0.007060,0.014680,0.000000,0.004965,0.000000,0.000000,0.010183,0.015791,0.000000,0.000000,0.010693,0.009453,0.000000,0.006759,0.011722,0.031811,0.000000,0.000000,0.000000,0.019663,0.000000,0.034622,0.000000
331.741140,0.003920,0.001002,0.051466,0.000000,0.024192,0.018577,0.002577,0.014650,0.005334,0.010511,0.000000,0.000000,0.000000,0.000000,0.010484,0.000000,0.000000,0.000000,0.023269,0.022269,0.030634,0.000000,0.000000,0.003401,0.000000,0.002518,0.043723,0.001605,0.000000,0.002815,0.002834,0.000000,0.000000,0.000000,0.015099,0.000000,0.027486,0.000000,0.000000,0.029389,0.000000,0.020838,0.000000,0.000000,0.000000,0.003796,0.018003,0.006440,0.016523,0.023777,0.000000,0.018490,0.008083,0.000177,0.013688,0.018426,0.033755,0.012208,0.006855,0.000000
336.671803,0.000000,0.000000,0.013303,0.000000,0.000000,0.000000,0.032837,0.013412,0.016335,0.000382,0.000616,0.001289,0.014512,0.000000,0.004463,0.008526,0.008745,0.022766,0.006209,0.006068,0.000000,0.000000,0.000000,0.037207,0.000000,0.023796,0.000000,0.010059,0.000000,0.001199,0.000176,0.000000,0.020008,0.000427,0.000000,0.022474,0.007308,0.000000,0.002880,0.029096,0.022149,0.000000,0.021232,0.000000,0.015062,0.022333,0.011379,0.025153,0.004920,0.025950,0.000000,0.039880,0.000000,0.027552,0.000000,0.000000,0.000000,0.029109,0.000388,0.000000
341.602465,0.000000,0.000000,0.033295,0.000000,0.005363,0.011139,0.017297,0.019216,0.000000,0.000000,0.000167,0.000000,0.015959,0.016975,0.000000,0.000000,0.012107,0.000000,0.002697,0.018666,0.018791,0.022221,0.019759,0.007931,0.010244,0.012672,0.000000,0.000468,0.000000,0.031208,0.025784,0.000000,0.000000,0.007450,0.015230,0.000000,0.014455,0.000000,0.000000,0.002632,0.000000,0.018011,0.000000,0.000000,0.005051,0.015350,0.022940,0.015219,0.013955,0.000000,0.000000,0.000635,0.000000,0.013711,0.000000,0.000000,0.024752,0.004123,0.000000,0.000000
346.533128,0.000000,0.000000,0.000000,0.000000,0.009898,0.000000,0.011878,0.000000,0.022267,0.015680,0.015295,0.000000,0.000930,0.000000,0.000000,0.006519,0.000000,0.020699,0.008240,0.015687,0.021031,0.007813,0.015961,0.005581,0.020260,0.028293,0.000000,0.002536,0.000000,0.005623,0.018762,0.000000,0.000000,0.000000,0.003106,0.000000,0.009830,0.021250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018328,0.000000,0.000000,0.035182,0.018861,0.000000,0.006119,0.005378,0.000000,0.000000,0.044802,0.019063,0.000000,0.000000,0.010846,0.000000
351.463790,0.017948,0.000000,0.027009,0.010520,0.013829,0.003673,0.011172,0.000000,0.001582,0.019295,0.004887,0.000000,0.002060,0.000000,0.000000,0.000000,0.018800,0.000000,0.019391,0.016557,0.009659,0.021892,0.000000,0.000000,0.026689,0.029717,0.000000,0.008027,0.020550,0.015144,0.000000,0.009937,0.000000,0.000000,0.000000,0.000000,0.007485,0.000299,0.002497,0.000000,0.000000,0.002957,0.000000,0.030051,0.006328,0.014464,0.031408,0.013509,0.025497,0.000000,0.009239,0.000000,0.000000,0.000000,0.001178,0.000000,0.000000,0.000000,0.000000,0.007612
356.394453,0.022420,0.002095,0.029224,0.027334,0.000000,0.001473,0.002535,0.000000,0.028325,0.000000,0.006010,0.022952,0.036073,0.000000,0.015407,0.020261,0.024014,0.000000,0.013389,0.000000,0.000000,0.000000,0.000000,0.000000,0.014428,0.000000,0.008087,0.014692,0.008488,0.025257,0.000000,0.000000,0.009107,0.010353,0.010541,0.010674,0.009907,0.002126,0.006486,0.000000,0.000000,0.042759,0.030164,0.002255,0.000000,0.000000,0.012621,0.000000,0.000000,0.005169,0.001493,0.007331,0.001019,0.022218,0.023710,0.000000,0.017089,0.020861,0.005968,0.019260
361.325116,0.000000,0.000000,0.028600,0.000000,0.032383,0.017039,0.017781,0.012051,0.007076,0.018806,0.000000,0.003963,0.000000,0.000000,0.000000,0.004246,0.004934,0.000000,0.000000,0.019204,0.000000,0.000000,0.000000,0.007578,0.000000,0.007994,0.000000,0.000000,0.000000,0.000000,0.000000,0.020557,0.000000,0.010501,0.022138,0.000000,0.000000,0.000146,0.010660,0.000000,0.000000,0.023335,0.000000,0.000000,0.025720,0.006186,0.000000,0.022654,0.010485,0.029995,0.000000,0.000000,0.029590,0.002411,0.000000,0.000000,0.000000,0.029114,0.011965,0.015463
366.255778,0.000000,0.006853,0.000250,0.001356,0.013424,0.000000,0.000000,0.000000,0.000000,0.027538,0.000000,0.009140,0.000000,0.009827,0.008091,0.022050,0.000000,0.000000,0.011118,0.004368,0.010780,0.000000,0.007583,0.000000,0.010268,0.000000,0.002222,0.000000,0.023557,0.000000,0.007414,0.000121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002766,0.000000,0.000000,0.000000,0.020050,0.002894,0.000000,0.000000,0.014357,0.000000,0.016285,0.000000,0.000000,0.030376,0.000000,0.009226,0.009036,0.000694,0.000000,0.000000,0.000000,0.000000
371.186441,0.013559,0.000000,0.000000,0.000000,0.000000,0.006011,0.000000,0.000000,0.000000,0.006095,0.008972,0.006642,0.000000,0.000000,0.000000,0.045551,0.000000,0.000000,0.009837,0.000000,0.041099,0.000165,0.000000,0.045355,0.000000,0.000000,0.004997,0.022259,0.000000,0.000000,0.000000,0.050664,0.006253,0.000000,0.000000,0.014639,0.008457,0.035183,0.036460,0.000000,0.000000,0.000000,0.010390,0.011896,0.028442,0.000000,0.001481,0.000000,0.000000,0.018878,0.000000,0.010836,0.005111,0.000000,0.000000,0.000000,0.020867,0.001857,0.023801,0.000000
376.117103,0.000000,0.006070,0.000000,0.000000,0.000000,0.000000,0.002401,0.000000,0.000000,0.023475,0.000000,0.000000,0.010874,0.017895,0.035119,0.000000,0.006378,0.007868,0.015750,0.000000,0.000000,0.016820,0.018936,0.000385,0.010209,0.000000,0.002314,0.000000,0.000000,0.004119,0.000000,0.004200,0.003987,0.000000,0.016176,0.039047,0.001374,0.016419,0.000000,0.007448,0.007989,0.020910,0.000000,0.015281,0.004353,0.007221,0.000000,0.000000,0.001133,0.016246,0.000000,0.000000,0.015051,0.019694,0.012928,0.014901,0.005126,0.000000,0.039847,0.000000
381.047766,0.000000,0.000000,0.000000,0.000000,0.000000,0.021929,0.016879,0.000000,0.000000,0.010050,0.008165,0.000000,0.000000,0.000000,0.000000,0.000000,0.025702,0.000000,0.006758,0.000000,0.027945,0.021564,0.000000,0.000000,0.000000,0.000000,0.002755,0.000000,0.019523,0.000000,0.023741,0.032891,0.000000,0.000000,0.020159,0.000000,0.000000,0.030521,0.023821,0.000000,0.009544,0.021797,0.000000,0.001901,0.000000,0.000000,0.000000,0.019081,0.007692,0.000000,0.007549,0.001567,0.015461,0.000000,0.007146,0.000000,0.000471,0.000000,0.000000,0.000000
385.978428,0.000274,0.000000,0.000000,0.002453,0.000000,0.000000,0.006536,0.017300,0.005996,0.000000,0.000000,0.012848,0.036998,0.000709,0.004204,0.011100,0.031672,0.025448,0.028335,0.009191,0.033609,0.024501,0.012965,0.018384,0.024755,0.032449,0.000000,0.005936,0.004646,0.017443,0.015858,0.007412,0.000000,0.005172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004315,0.000000,0.000000,0.000000,0.007835,0.009526,0.028139,0.000000,0.022845,0.020293,0.022833,0.000000,0.000000,0.042475,0.011166,0.004297,0.000000,0.017445,0.000000
390.909091,0.024689,0.000000,0.002354,0.000000,0.013438,0.000000,0.012743,0.010327,0.016867,0.000000,0.000000,0.017133,0.000000,0.000000,0.048338,0.000861,0.000000,0.018218,0.006804,0.013095,0.000000,0.030154,0.018406,0.000000,0.008038,0.004345,0.008483,0.000000,0.012274,0.018322,0.000000,0.002657,0.024532,0.010298,0.000000,0.000000,0.026640,0.014912,0.017338,0.000000,0.035573,0.018467,0.000000,0.000000,0.000000,0.000000,0.008444,0.000000,0.000000,0.025642,0.000000,0.013272,0.000000,0.000000,0.000000,0.000000,0.000000,0.025315,0.000000,0.010842
395.839753,0.014510,0.000000,0.000000,0.003403,0.000000,0.000000,0.000000,0.000000,0.036415,0.000000,0.015096,0.008620,0.017747,0.000000,0.005614,0.005206,0.000000,0.028219,0.019556,0.000000,0.000000,0.015929,0.000000,0.007953,0.000000,0.000000,0.015085,0.003001,0.017820,0.011146,0.009114,0.010918,0.000000,0.033222,0.010634,0.000000,0.000000,0.015948,0.000000,0.000000,0.000000,0.000000,0.005922,0.001556,0.008386,0.025734,0.007470,0.000000,0.021514,0.012519,0.009443,0.000000,0.009844,0.002896,0.001938,0.000000,0.010519,0.000000,0.016395,0.000833
400.770416,0.000000,0.000000,0.000000,0.001817,0.000000,0.029737,0.022102,0.000000,0.000269,0.014277,0.000000,0.006147,0.019932,0.018309,0.000000,0.000000,0.000000,0.000000,0.004004,0.013842,0.027039,0.005091,0.000000,0.000000,0.000000,0.002388,0.000000,0.000000,0.007751,0.014387,0.005857,0.000000,0.022855,0.007739,0.000000,0.000000,0.000000,0.000000,0.039317,0.009172,0.014033,0.000000,0.012252,0.000000,0.010944,0.016347,0.000000,0.000000,0.008974,0.000759,0.000000,0.012920,0.015304,0.006634,0.029909,0.000000,0.033694,0.011589,0.000000,0.000000
405.701079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042771,0.000000,0.000000,0.000000,0.000000,0.005641,0.032576,0.020120,0.012734,0.013039,0.022372,0.000000,0.000000,0.000000,0.017838,0.000000,0.030011,0.000000,0.005790,0.000000,0.000000,0.012261,0.000000,0.000000,0.000000,0.000000,0.012106,0.017349,0.016381,0.000000,0.014867,0.000000,0.026135,0.000000,0.001700,0.024886,0.021128,0.000000,0.000000,0.038477,0.000000,0.000000,0.000165,0.024278,0.000000,0.007513,0.001337,0.000000,0.000000,0.025521,0.000000,0.007413,0.026708,0.000000
410.631741,0.000000,0.000292,0.035513,0.000000,0.032043,0.002295,0.024683,0.012232,0.000000,0.000000,0.000000,0.000000,0.000000,0.023412,0.019438,0.003951,0.008314,0.000000,0.000000,0.000000,0.010487,0.015322,0.003192,0.025650,0.000000,0.006065,0.000000,0.017365,0.009084,0.022636,0.013121,0.031106,0.000267,0.000000,0.015387,0.015219,0.029670,0.000000,0.000000,0.026890,0.006385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000044,0.000000,0.012778,0.000000,0.000000,0.000000,0.000000,0.016720,0.005005,0.010900,0.000000,0.019617,0.024029
415.562404,0.029681,0.034062,0.024133,0.000000,0.000000,0.000000,0.000000,0.000000,0.019109,0.000000,0.004811,0.003557,0.031222,0.000000,0.017317,0.000000,0.009799,0.000464,0.000433,0.015837,0.000834,0.000000,0.021651,0.002319,0.005341,0.001430,0.006636,0.000000,0.000000,0.000000,0.013546,0.000000,0.000000,0.000000,0.017013,0.000000,0.000000,0.022583,0.023962,0.000000,0.000000,0.016029,0.011601,0.024522,0.024524,0.017556,0.006749,0.000000,0.004404,0.005771,0.034106,0.007599,0.027695,0.009192,0.001810,0.000000,0.004172,0.000000,0.000000,0.029861
420.493066,0.000000,0.036509,0.000000,0.035234,0.000000,0.000000,0.000000,0.000000,0.008368,0.004294,0.052899,0.000000,0.003923,0.001898,0.000000,0.000000,0.013243,0.008997,0.013327,0.000000,0.011932,0.000000,0.010512,0.020266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047105,0.000000,0.030415,0.019725,0.029255,0.000000,0.000000,0.008526,0.004543,0.000298,0.000000,0.002119,0.000000,0.016569,0.008634,0.011731,0.001418,0.000000,0.061612,0.010804,0.010967,0.000000,0.000000,0.000000,0.008000,0.023066,0.022482,0.000000,0.000000,0.000000
425.423729,0.000000,0.024671,0.022570,0.000000,0.028401,0.000000,0.005693,0.000000,0.000000,0.006305,0.000000,0.004490,0.001903,0.004160,0.005772,0.009014,0.011348,0.000000,0.026903,0.000000,0.000000,0.013703,0.000000,0.000000,0.000000,0.000000,0.000000,0.029677,0.000000,0.004611,0.007400,0.010596,0.000000,0.000000,0.000000,0.000709,0.000000,0.000000,0.017121,0.000000,0.012821,0.000157,0.011465,0.007649,0.000000,0.000000,0.009660,0.000000,0.003713,0.029155,0.000000,0.000000,0.001861,0.006984,0.000000,0.000000,0.011760,0.000000,0.000000,0.032966
430.354391,0.008728,0.013601,0.000000,0.029648,0.012472,0.012209,0.000000,0.000000,0.013811,0.022656,0.003619,0.000000,0.000000,0.011071,0.000000,0.024884,0.002188,0.002152,0.001891,0.014505,0.044325,0.007275,0.008099,0.000000,0.012139,0.062751,0.000000,0.000000,0.012437,0.010017,0.000000,0.000000,0.000000,0.024580,0.019504,0.000000,0.009883,0.017017,0.001441,0.039510,0.000000,0.000000,0.001011,0.023798,0.019772,0.010071,0.000000,0.000000,0.000000,0.000000,0.021443,0.000000,0.028516,0.016832,0.000000,0.000000,0.000000,0.011928,0.036860,0.000000
435.285054,0.000250,0.000000,0.000000,0.012442,0.005024,0.000000,0.013794,0.010209,0.011550,0.019523,0.000000,0.000000,0.000000,0.000000,0.035631,0.000000,0.000000,0.006415,0.000000,0.017095,0.000000,0.018548,0.022007,0.000000,0.027614,0.014446,0.034680,0.000000,0.004874,0.000000,0.000000,0.002872,0.000000,0.011124,0.043344,0.050645,0.013155,0.000000,0.000000,0.007900,0.003717,0.019302,0.001792,0.004986,0.022953,0.002501,0.000000,0.006408,0.000000,0.000000,0.002101,0.018588,0.004015,0.000594,0.000000,0.018384,0.014933,0.016203,0.030558,0.014419
440.215716,0.000000,0.026905,0.017249,0.000000,0.000000,0.017241,0.000000,0.018893,0.000000,0.008201,0.021095,0.008753,0.000000,0.019812,0.003280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026329,0.000000,0.000000,0.001582,0.000000,0.000000,0.002941,0.000000,0.016191,0.021997,0.000000,0.004087,0.000000,0.029979,0.028851,0.006985,0.000000,0.024492,0.000000,0.020719,0.000000,0.023257,0.010394,0.013243,0.000000,0.000000,0.020766,0.000000,0.008731,0.020127,0.004123,0.000000,0.000000,0.000000,0.018252,0.006121,0.006382,0.000000
445.146379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018059,0.000000,0.014873,0.009646,0.000000,0.000000,0.000000,0.005894,0.000000,0.024453,0.006891,0.036345,0.027566,0.019962,0.003737,0.024209,0.029233,0.000000,0.000000,0.015163,0.030503,0.000346,0.033662,0.000000,0.037659,0.024880,0.000000,0.000000,0.000000,0.003255,0.001927,0.003487,0.000000,0.000000,0.000000,0.028478,0.011602,0.002724,0.011074,0.000000,0.000000,0.001766,0.010529,0.007620,0.000000,0.000000,0.000000,0.000000,0.000000,0.008503,0.000000,0.005264,0.000000,0.003035
450.077042,0.002350,0.000000,0.000000,0.020499,0.000000,0.000449,0.025305,0.000000,0.003986,0.007328,0.000000,0.000000,0.013005,0.020633,0.014000,0.000000,0.011964,0.000000,0.005750,0.019002,0.026135,0.009927,0.000000,0.001745,0.008168,0.000000,0.015365,0.000000,0.007717,0.000000,0.014357,0.034464,0.003684,0.000000,0.015202,0.000000,0.000000,0.000000,0.001206,0.013506,0.002619,0.018411,0.004364,0.028459,0.000000,0.002379,0.000000,0.005909,0.000000,0.005839,0.000000,0.004795,0.031894,0.020900,0.000000,0.000000,0.000000,0.000000,0.005979,0.019664
455.007704,0.000000,0.000000,0.000000,0.032902,0.000000,0.000000,0.000000,0.017266,0.000000,0.007464,0.027969,0.001082,0.005177,0.008665,0.010748,0.004971,0.000000,0.008717,0.000000,0.000000,0.000000,0.000645,0.018185,0.009999,0.000000,0.005056,0.019333,0.000000,0.019134,0.000000,0.013185,0.022793,0.000000,0.000000,0.000000,0.000000,0.000000,0.021740,0.000000,0.000000,0.000000,0.013583,0.000000,0.012624,0.000000,0.000000,0.002522,0.014401,0.026664,0.000000,0.000000,0.027974,0.003331,0.001491,0.028941,0.026549,0.016754,0.000000,0.005884,0.000136
459.938367,0.023643,0.002680,0.003065,0.000000,0.000632,0.006539,0.006098,0.000000,0.000000,0.033345,0.000000,0.000000,0.000000,0.012287,0.000000,0.011903,0.000000,0.023459,0.017590,0.036939,0.000307,0.000000,0.000000,0.000000,0.000000,0.019047,0.006220,0.000000,0.008788,0.021107,0.008495,0.013540,0.010873,0.000000,0.000000,0.000000,0.023787,0.005888,0.000000,0.000000,0.036413,0.000000,0.000000,0.000000,0.014761,0.000000,0.000000,0.000466,0.024642,0.007703,0.016858,0.000000,0.029694,0.000000,0.002670,0.012452,0.026162,0.000000,0.023202,0.020580
464.869029,0.014457,0.000000,0.030361,0.000000,0.011073,0.034551,0.000000,0.000000,0.033108,0.000000,0.003346,0.032182,0.003072,0.000000,0.030986,0.016912,0.030183,0.000000,0.000000,0.000004,0.000000,0.000000,0.001034,0.004917,0.040240,0.000000,0.010259,0.000000,0.032194,0.020678,0.000000,0.011623,0.007640,0.000000,0.008284,0.000000,0.000000,0.000000,0.001873,0.000000,0.000000,0.006699,0.020643,0.000000,0.000000,0.004719,0.028141,0.005863,0.000000,0.000954,0.000000,0.000580,0.018551,0.015256,0.022661,0.005897,0.000000,0.000000,0.040717,0.005292
469.799692,0.002318,0.000000,0.000000,0.020806,0.014669,0.006909,0.000000,0.012417,0.029321,0.002484,0.000000,0.011485,0.044726,0.000000,0.000000,0.003299,0.000000,0.004254,0.006205,0.005131,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.006834,0.018999,0.000000,0.000000,0.005223,0.007166,0.005427,0.022920,0.005716,0.000000,0.000000,0.001733,0.009513,0.000000,0.004047,0.013737,0.016368,0.005656,0.037355,0.006608,0.000000,0.028533,0.000000,0.026217,0.025695,0.011545,0.005514,0.007270,0.007399,0.000000,0.046900,0.000000,0.021997,0.020780
474.730354,0.014837,0.000000,0.005095,0.007961,0.008828,0.003908,0.000000,0.006647,0.034579,0.011347,0.000000,0.010687,0.011018,0.000000,0.000000,0.000000,0.009149,0.033644,0.003329,0.000000,0.000000,0.028552,0.014759,0.000000,0.007867,0.000000,0.012071,0.005312,0.024031,0.021805,0.000000,0.001161,0.000000,0.000000,0.000000,0.000000,0.000000,0.031678,0.000000,0.016126,0.003282,0.000000,0.000971,0.005865,0.000000,0.007915,0.000000,0.000000,0.009054,0.023178,0.000000,0.012106,0.022050,0.025762,0.000000,0.000000,0.009674,0.000000,0.022256,0.038232
479.661017,0.000000,0.000000,0.000000,0.037957,0.008864,0.000000,0.000000,0.023274,0.000000,0.026130,0.000000,0.000000,0.000000,0.000000,0.027122,0.022174,0.000000,0.000000,0.001712,0.012568,0.000000,0.000000,0.009187,0.047000,0.000000,0.000000,0.016382,0.000878,0.035450,0.000000,0.017184,0.042934,0.024415,0.000000,0.007098,0.000000,0.002659,0.000000,0.026122,0.018095,0.004463,0.000000,0.023914,0.000000,0.012072,0.017166,0.011593,0.002382,0.001188,0.002539,0.000065,0.000000,0.000000,0.026936,0.000000,0.000000,0.002670,0.000000,0.003153,0.000000
484.591680,0.021858,0.042215,0.000000,0.000000,0.000000,0.000000,0.019564,0.017604,0.000000,0.000000,0.020033,0.000000,0.034562,0.000000,0.029536,0.000000,0.000000,0.023232,0.000000,0.000000,0.000000,0.015056,0.026030,0.023768,0.000000,0.000000,0.028222,0.000000,0.000000,0.000000,0.012441,0.000564,0.037274,0.000000,0.019199,0.000000,0.010524,0.021317,0.000000,0.024244,0.000000,0.002846,0.001599,0.000000,0.000000,0.000000,0.034177,0.025013,0.010683,0.005068,0.004110,0.000000,0.039557,0.014123,0.000000,0.000000,0.009419,0.006034,0.000000,0.004190
489.522342,0.002883,0.000000,0.000000,0.011808,0.000000,0.026832,0.000000,0.000000,0.018141,0.012193,0.019852,0.000000,0.000000,0.015281,0.024642,0.000000,0.000000,0.009745,0.022467,0.009125,0.000000,0.000000,0.000000,0.000000,0.000000,0.008628,0.000000,0.000000,0.021825,0.014292,0.007371,0.032214,0.000000,0.004854,0.020829,0.000000,0.000000,0.009326,0.012660,0.000000,0.000000,0.020985,0.000364,0.000000,0.000000,0.000000,0.001125,0.000000,0.021273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010966,0.004097,0.019886,0.000000
494.453005,0.013545,0.000000,0.027346,0.000000,0.000000,0.000000,0.019939,0.001257,0.000000,0.021548,0.000000,0.000000,0.001899,0.000000,0.012143,0.040977,0.000000,0.008704,0.035484,0.000000,0.033582,0.000000,0.018825,0.033130,0.017529,0.021889,0.010497,0.013059,0.000000,0.013049,0.000000,0.000000,0.000000,0.002051,0.010362,0.009293,0.035392,0.000000,0.024728,0.000000,0.014732,0.031683,0.000000,0.008380,0.000000,0.000000,0.000000,0.013584,0.000000,0.000000,0.000000,0.020053,0.010992,0.000000,0.017339,0.000000,0.016533,0.000000,0.003160,0.000000
