Wavenumber,Calcite_01,Calcite_02,Calcite_03,Calcite_04,Calcite_05,Calcite_06,Calcite_07,Calcite_08,Calcite_09,Calcite_10,Calcite_11,Calcite_12,Calcite_13,Calcite_14,Calcite_15,Calcite_16,Calcite_17,Calcite_18,Calcite_19,Calcite_20,Quartz_01,Quartz_02,Quartz_03,Quartz_04,Quartz_05,Quartz_06,Quartz_07,Quartz_08,Quartz_09,Quartz_10,Quartz_11,Quartz_12,Quartz_13,Quartz_14,Quartz_15,Quartz_16,Quartz_17,Quartz_18,Quartz_19,Quartz_20,TiO2_Anatase_01,TiO2_Anatase_02,TiO2_Anatase_03,TiO2_Anatase_04,TiO2_Anatase_05,TiO2_Anatase_06,TiO2_Anatase_07,TiO2_Anatase_08,TiO2_Anatase_09,TiO2_Anatase_10,TiO2_Anatase_11,TiO2_Anatase_12,TiO2_Anatase_13,TiO2_Anatase_14,TiO2_Anatase_15,TiO2_Anatase_16,TiO2_Anatase_17,TiO2_Anatase_18,TiO2_Anatase_19,TiO2_Anatase_20
307.087827,0.076005,0.050881,0.030330,0.042155,0.094920,0.037936,0.027331,0.049213,0.069386,0.050503,0.011551,0.025062,0.053486,0.007317,0.009515,0.065109,0.054558,0.029823,0.069568,0.090235,0.000000,0.000000,0.024789,0.014883,0.033817,0.015359,0.008361,0.030778,0.027394,0.000000,0.012623,0.000519,0.000000,0.000000,0.017210,0.006142,0.000000,0.033684,0.035061,0.030515,0.011156,0.000000,0.035584,0.002111,0.026237,0.000000,0.022616,0.038910,0.000000,0.008041,0.026006,0.011190,0.000000,0.015573,0.000000,0.023558,0.006872,0.018595,0.000000,0.026442
312.018490,0.043322,0.020189,0.006485,0.000000,0.042177,0.013265,0.007224,0.003153,0.007604,0.003667,0.051433,0.045090,0.010530,0.016338,0.041481,0.011569,0.032721,0.048419,0.013681,0.027826,0.048513,0.026704,0.021807,0.000000,0.000000,0.015791,0.010427,0.005890,0.000000,0.015613,0.004970,0.030676,0.000000,0.000000,0.016270,0.012925,0.016842,0.025391,0.001085,0.020989,0.026705,0.014286,0.000000,0.007184,0.000000,0.009737,0.006490,0.022204,0.000000,0.000000,0.014215,0.003003,0.032129,0.058024,0.028048,0.025898,0.000000,0.004174,0.012146,0.014388
316.949153,0.001138,0.057723,0.000000,0.003705,0.034601,0.001386,0.033505,0.036954,0.035933,0.000000,0.015311,0.029017,0.030051,0.019774,0.018895,0.032348,0.026447,0.026308,0.000000,0.034237,0.000000,0.036782,0.000000,0.011991,0.033100,0.000000,0.000000,0.023452,0.021679,0.019410,0.000000,0.034833,0.000000,0.000000,0.027174,0.008341,0.011612,0.000000,0.006025,0.000000,0.041851,0.024807,0.000000,0.011625,0.024885,0.012123,0.008429,0.009952,0.000000,0.008506,0.024918,0.013897,0.000603,0.005734,0.025644,0.004701,0.000000,0.000000,0.026160,0.032882
321.879815,0.019313,0.049549,0.023032,0.035901,0.000939,0.020845,0.037265,0.007994,0.021637,0.012730,0.000000,0.031217,0.038101,0.010721,0.002550,0.026593,0.041622,0.000000,0.000000,0.019238,0.011235,0.000000,0.023585,0.011159,0.002445,0.009146,0.000000,0.000000,0.019797,0.029474,0.028883,0.034185,0.040713,0.009961,0.000000,0.011033,0.014618,0.022169,0.024355,0.021296,0.026519,0.041289,0.000000,0.045998,0.030384,0.029696,0.000000,0.002775,0.000000,0.041286,0.001408,0.000449,0.000771,0.038728,0.000000,0.037742,0.016420,0.017901,0.001969,0.015116
326.810478,0.024941,0.025881,0.019438,0.046149,0.002262,0.023162,0.040566,0.026068,0.010820,0.004926,0.009830,0.004136,0.043554,0.016834,0.042698,0.004911,0.044317,0.027169,0.003139,0.034818,0.000000,0.005873,0.015674,0.007543,0.032217,0.000000,0.032247,0.013173,0.010981,0.000000,0.000000,0.000000,0.032075,0.010325,0.011936,0.017886,0.058938,0.014840,0.020649,0.029409,0.006522,0.000000,0.018289,0.031205,0.053384,0.031277,0.000000,0.014496,0.015334,0.011378,0.022701,0.030067,0.037167,0.052998,0.000000,0.046881,0.038665,0.000690,0.005195,0.002064
331.741140,0.008640,0.025741,0.000000,0.018440,0.000000,0.000000,0.013725,0.021424,0.000000,0.009876,0.022172,0.027034,0.033120,0.000000,0.022630,0.015182,0.030885,0.027404,0.013426,0.020475,0.027963,0.027242,0.014778,0.025338,0.022366,0.000000,0.001558,0.011374,0.000000,0.027326,0.003484,0.019747,0.000000,0.036513,0.000000,0.000000,0.010000,0.049137,0.028865,0.000000,0.012072,0.011968,0.030176,0.001798,0.008850,0.000000,0.001079,0.027975,0.016326,0.000000,0.061326,0.029980,0.025536,0.017872,0.044740,0.000000,0.006464,0.017766,0.000951,0.000000
336.671803,0.022414,0.000000,0.000000,0.033884,0.000082,0.040382,0.029590,0.003661,0.017249,0.003065,0.016457,0.000000,0.021203,0.007832,0.000000,0.010566,0.000000,0.000000,0.017054,0.029400,0.000000,0.007392,0.019690,0.002843,0.004486,0.000000,0.010960,0.012888,0.000000,0.045663,0.000000,0.000000,0.014223,0.039467,0.016998,0.000000,0.020463,0.000000,0.012740,0.017203,0.021156,0.000000,0.000000,0.041079,0.013283,0.008854,0.000000,0.023488,0.034540,0.000000,0.035184,0.003542,0.008655,0.000000,0.018472,0.025700,0.043114,0.008117,0.022379,0.016649
341.602465,0.007438,0.021871,0.018250,0.000000,0.000000,0.009287,0.000000,0.013397,0.000000,0.017532,0.030329,0.012855,0.000000,0.000000,0.000000,0.001622,0.000000,0.002084,0.000000,0.015643,0.038077,0.000000,0.011226,0.056719,0.000000,0.000000,0.005993,0.025883,0.000000,0.026007,0.000000,0.007816,0.015771,0.015595,0.013259,0.015633,0.011636,0.010494,0.011860,0.002422,0.013353,0.027574,0.039890,0.001133,0.040910,0.000000,0.015428,0.041173,0.021799,0.005099,0.032026,0.050426,0.007586,0.000000,0.006622,0.000000,0.016850,0.000000,0.023735,0.000000
346.533128,0.019470,0.005865,0.017959,0.005736,0.000000,0.005813,0.011069,0.000000,0.026126,0.006444,0.018206,0.000000,0.030936,0.000369,0.025015,0.010509,0.000000,0.009033,0.014960,0.051697,0.001712,0.004233,0.012333,0.032001,0.009643,0.005315,0.025691,0.004038,0.000000,0.024631,0.004608,0.024462,0.000000,0.012085,0.006717,0.033170,0.032024,0.000000,0.004443,0.014313,0.000510,0.012441,0.024835,0.040540,0.042796,0.056167,0.032534,0.028185,0.038546,0.045458,0.039584,0.000615,0.018420,0.000000,0.021580,0.015531,0.016630,0.016044,0.037917,0.013564
351.463790,0.032407,0.016348,0.000000,0.008367,0.002563,0.026104,0.000000,0.004472,0.028525,0.000000,0.008493,0.000000,0.028263,0.000000,0.040722,0.009569,0.000000,0.002700,0.048466,0.032376,0.029960,0.026819,0.031666,0.000000,0.034014,0.007713,0.032718,0.006672,0.027578,0.000000,0.005578,0.000000,0.002215,0.046853,0.030382,0.014584,0.053352,0.012888,0.000000,0.000000,0.007128,0.031636,0.010583,0.026088,0.041653,0.000000,0.041442,0.011200,0.033347,0.031556,0.050636,0.034320,0.027214,0.029638,0.021376,0.028145,0.000000,0.022469,0.049312,0.000000
356.394453,0.000000,0.020161,0.017227,0.015321,0.000000,0.007505,0.009421,0.024749,0.000000,0.000564,0.000000,0.016396,0.021289,0.017284,0.000000,0.000000,0.040098,0.008710,0.000000,0.000000,0.015498,0.000000,0.000000,0.000000,0.013556,0.000000,0.028150,0.000000,0.000000,0.037474,0.000000,0.061166,0.031266,0.015848,0.000000,0.004138,0.044100,0.000000,0.006542,0.000000,0.018269,0.048268,0.041548,0.008468,0.021852,0.026859,0.061293,0.037221,0.000000,0.052984,0.057280,0.025629,0.049134,0.034624,0.035936,0.044044,0.007072,0.041294,0.040956,0.000000
361.325116,0.008764,0.001197,0.015751,0.000000,0.000000,0.000000,0.019158,0.078656,0.000000,0.019583,0.000000,0.000000,0.020102,0.000000,0.012630,0.000000,0.002652,0.017597,0.004181,0.011691,0.032903,0.018073,0.000000,0.036114,0.002371,0.031958,0.022640,0.011417,0.000000,0.048539,0.004798,0.034343,0.027761,0.032966,0.043637,0.022399,0.020158,0.000000,0.032793,0.012128,0.000000,0.051824,0.062013,0.028373,0.025618,0.006367,0.048327,0.046481,0.037126,0.040369,0.029957,0.052875,0.043348,0.024751,0.061368,0.047986,0.022681,0.043925,0.034554,0.039098
366.255778,0.000000,0.000000,0.000000,0.023691,0.000000,0.044764,0.024363,0.016984,0.000000,0.024988,0.007668,0.005448,0.006584,0.016913,0.001126,0.000000,0.008134,0.000000,0.018829,0.007248,0.013918,0.021207,0.001214,0.019186,0.074933,0.005389,0.023596,0.005978,0.005124,0.037225,0.014002,0.000000,0.031970,0.008113,0.023424,0.007206,0.000000,0.013536,0.014199,0.005325,0.094895,0.041113,0.072493,0.042576,0.049724,0.043663,0.107087,0.039254,0.015410,0.071802,0.041684,0.062884,0.029419,0.074915,0.066751,0.059939,0.042599,0.048231,0.038867,0.053334
371.186441,0.006421,0.013160,0.000000,0.030214,0.012309,0.000000,0.000000,0.005540,0.000000,0.023611,0.016116,0.000000,0.000000,0.000000,0.000000,0.008484,0.009025,0.042469,0.027758,0.000000,0.000000,0.004193,0.034715,0.017248,0.000000,0.041643,0.000000,0.031870,0.013321,0.025769,0.000000,0.004293,0.022795,0.015786,0.027435,0.000000,0.023834,0.005686,0.019973,0.007392,0.069941,0.068126,0.073945,0.079347,0.065700,0.059144,0.066407,0.036483,0.067507,0.021691,0.067859,0.062536,0.054950,0.051167,0.040321,0.065079,0.089868,0.060757,0.066774,0.099777
376.117103,0.000000,0.000000,0.011723,0.000000,0.004871,0.002813,0.027089,0.000000,0.000000,0.019552,0.000000,0.028955,0.023936,0.000000,0.004275,0.031494,0.042456,0.000000,0.000000,0.000000,0.003343,0.026782,0.011544,0.000000,0.013090,0.033178,0.038316,0.029333,0.000000,0.032928,0.028901,0.014117,0.020366,0.014062,0.023071,0.008264,0.000000,0.001685,0.039561,0.001845,0.062454,0.131107,0.111919,0.105723,0.091781,0.085176,0.066588,0.056611,0.098069,0.044311,0.110724,0.087280,0.053292,0.086531,0.061094,0.067059,0.109922,0.095761,0.079486,0.108451
381.047766,0.000000,0.000043,0.000000,0.000000,0.021970,0.019552,0.000000,0.022542,0.005437,0.000000,0.000000,0.011895,0.027119,0.024547,0.000000,0.032797,0.000000,0.000000,0.000000,0.000000,0.000000,0.030113,0.053489,0.000000,0.028265,0.000000,0.008132,0.005763,0.028201,0.073138,0.015502,0.014254,0.028678,0.008448,0.006484,0.030349,0.002781,0.016900,0.002920,0.026497,0.087661,0.096304,0.124772,0.086927,0.092270,0.093149,0.097624,0.108659,0.130250,0.106405,0.132920,0.090364,0.097823,0.135938,0.091215,0.118938,0.129735,0.088151,0.122322,0.100815
385.978428,0.000000,0.000000,0.000000,0.011984,0.022052,0.000000,0.000000,0.000000,0.000000,0.000000,0.011516,0.000685,0.000000,0.005308,0.000000,0.011100,0.026508,0.039585,0.000000,0.000000,0.035077,0.037786,0.000000,0.000000,0.001304,0.033967,0.004241,0.028676,0.031865,0.009360,0.000000,0.000000,0.018785,0.028651,0.010665,0.024080,0.009797,0.010680,0.026973,0.039467,0.169040,0.162319,0.190217,0.166171,0.123993,0.165235,0.188217,0.127677,0.161047,0.159800,0.161506,0.142602,0.186115,0.190444,0.171709,0.157287,0.163079,0.183800,0.183286,0.192285
390.909091,0.019081,0.000000,0.000000,0.000000,0.000000,0.002040,0.000358,0.000000,0.000000,0.000634,0.000000,0.008259,0.020228,0.000000,0.035001,0.022605,0.010058,0.046860,0.024851,0.006890,0.030246,0.038944,0.010312,0.068373,0.021876,0.000000,0.014935,0.046687,0.010301,0.017324,0.019639,0.017900,0.053891,0.010288,0.040347,0.032599,0.002584,0.006224,0.013117,0.006150,0.193050,0.216638,0.306618,0.276251,0.243390,0.214281,0.285858,0.245290,0.230080,0.203914,0.261646,0.250517,0.208705,0.267526,0.230768,0.253347,0.248343,0.257401,0.237739,0.256761
395.839753,0.023306,0.000000,0.016866,0.000000,0.014909,0.010667,0.000000,0.009359,0.000000,0.009837,0.000000,0.006527,0.008057,0.011871,0.015491,0.007125,0.001462,0.004435,0.021125,0.000000,0.023822,0.000000,0.018009,0.054098,0.016913,0.048133,0.010363,0.022033,0.037590,0.047088,0.034851,0.000000,0.030443,0.025387,0.024963,0.013750,0.025424,0.021236,0.045430,0.030357,0.287301,0.328850,0.363485,0.339939,0.312204,0.293852,0.367348,0.309371,0.286752,0.304696,0.353794,0.340205,0.313457,0.346619,0.259628,0.327392,0.352431,0.313590,0.353301,0.318468
400.770416,0.000000,0.027241,0.031618,0.019804,0.000000,0.046793,0.003121,0.000000,0.012426,0.000000,0.000000,0.025531,0.019421,0.000000,0.020077,0.025161,0.000000,0.000233,0.000000,0.017781,0.034797,0.044654,0.034505,0.019312,0.000807,0.031169,0.033858,0.008167,0.000000,0.035936,0.030463,0.014653,0.039360,0.037821,0.034013,0.035930,0.022206,0.029407,0.003070,0.021562,0.361422,0.334531,0.357569,0.328283,0.350895,0.318668,0.341323,0.292320,0.340566,0.332150,0.362971,0.334109,0.369425,0.339564,0.320687,0.350046,0.327597,0.309123,0.372410,0.373924
405.701079,0.000000,0.009795,0.000000,0.007953,0.043637,0.000000,0.008094,0.030462,0.000000,0.031477,0.006902,0.004225,0.008303,0.007463,0.016799,0.006892,0.021043,0.000000,0.000000,0.018182,0.034608,0.043670,0.058247,0.066888,0.039443,0.011388,0.043009,0.078089,0.019873,0.000000,0.035563,0.061012,0.032411,0.071362,0.025523,0.055626,0.019667,0.039067,0.026732,0.038264,0.282121,0.297666,0.263382,0.248647,0.310690,0.251518,0.278326,0.244537,0.261037,0.287383,0.285322,0.276924,0.292828,0.274539,0.261888,0.245120,0.279341,0.276586,0.271196,0.268303
410.631741,0.013844,0.025156,0.049953,0.000000,0.023935,0.002471,0.000000,0.022295,0.000000,0.011240,0.000000,0.000000,0.023224,0.000000,0.012431,0.011677,0.000000,0.023926,0.000000,0.010457,0.026906,0.056356,0.036525,0.006313,0.015540,0.000000,0.057427,0.049333,0.031368,0.046459,0.040484,0.032911,0.027376,0.008009,0.052021,0.028963,0.045391,0.007016,0.029198,0.058996,0.211144,0.173093,0.184335,0.173869,0.180377,0.212410,0.173024,0.183868,0.171067,0.174292,0.171613,0.201187,0.195228,0.190914,0.209393,0.195452,0.208376,0.166877,0.221262,0.173027
415.562404,0.000000,0.040720,0.000000,0.043050,0.000000,0.015092,0.012269,0.000000,0.031324,0.000000,0.000000,0.000000,0.021584,0.000000,0.023226,0.000000,0.000000,0.006372,0.000000,0.000000,0.077218,0.031998,0.029085,0.059138,0.028754,0.032745,0.040680,0.059390,0.041482,0.056867,0.058685,0.033360,0.045388,0.049395,0.054609,0.032626,0.032573,0.038105,0.039124,0.051542,0.135489,0.139243,0.096983,0.132812,0.139474,0.139692,0.110406,0.101289,0.096070,0.108464,0.113114,0.092852,0.122729,0.101215,0.149813,0.120001,0.112469,0.120866,0.138511,0.112900
420.493066,0.000000,0.005435,0.019943,0.007457,0.000000,0.004614,0.000000,0.000000,0.026370,0.008573,0.002478,0.022732,0.019028,0.003829,0.000000,0.004061,0.007943,0.000000,0.011726,0.004019,0.057553,0.072928,0.072643,0.069304,0.072938,0.024012,0.040884,0.101683,0.068558,0.045192,0.033109,0.076310,0.049792,0.069284,0.027063,0.072690,0.078945,0.076321,0.044480,0.055128,0.093728,0.140888,0.075480,0.071693,0.092677,0.098633,0.080952,0.084632,0.060249,0.078843,0.081233,0.095053,0.081156,0.093729,0.080962,0.096106,0.121676,0.083198,0.087138,0.091806
425.423729,0.000106,0.000000,0.024854,0.000000,0.008967,0.000000,0.002489,0.000000,0.000000,0.000000,0.000000,0.010061,0.000000,0.000000,0.000000,0.039318,0.005456,0.010401,0.008218,0.000000,0.063577,0.077870,0.099394,0.055371,0.042118,0.078668,0.058101,0.055646,0.053082,0.083873,0.059396,0.065402,0.054283,0.065754,0.097615,0.064596,0.080700,0.042072,0.099926,0.053046,0.057554,0.050988,0.047479,0.019534,0.081453,0.028655,0.064494,0.080867,0.054490,0.050565,0.104116,0.100698,0.083774,0.064721,0.048859,0.061861,0.077171,0.066986,0.085026,0.062614
430.354391,0.024394,0.000000,0.020263,0.006705,0.000000,0.010371,0.000000,0.000000,0.000000,0.000000,0.013545,0.000000,0.017760,0.037942,0.021046,0.000000,0.024460,0.027699,0.039946,0.024558,0.061162,0.071627,0.045140,0.082470,0.089598,0.052967,0.059815,0.094745,0.056207,0.103600,0.094481,0.086833,0.101445,0.106261,0.096458,0.059256,0.080770,0.089488,0.081462,0.111394,0.062243,0.045307,0.049726,0.055213,0.056679,0.048773,0.060538,0.061878,0.064335,0.052696,0.061087,0.050763,0.053405,0.045638,0.054882,0.087469,0.059577,0.041871,0.074957,0.047077
435.285054,0.014096,0.000000,0.005201,0.000000,0.000000,0.004910,0.003026,0.010260,0.009256,0.014603,0.000030,0.010635,0.003831,0.000000,0.000000,0.003989,0.000000,0.015319,0.018646,0.012950,0.104720,0.144987,0.131119,0.101762,0.124422,0.094252,0.091940,0.083482,0.100273,0.100436,0.114950,0.089170,0.149946,0.129711,0.115407,0.099099,0.125735,0.106775,0.109988,0.151111,0.047674,0.061999,0.017612,0.027001,0.058650,0.052425,0.018161,0.021396,0.039966,0.039447,0.066235,0.042305,0.050869,0.068642,0.051880,0.068002,0.047978,0.048769,0.028905,0.043760
440.215716,0.000000,0.000000,0.000000,0.000000,0.015403,0.010952,0.000000,0.013494,0.000000,0.000000,0.006476,0.001879,0.000000,0.036729,0.000000,0.000000,0.006603,0.042676,0.006351,0.039837,0.161673,0.157929,0.171849,0.167769,0.159026,0.142862,0.176391,0.170676,0.133453,0.194100,0.137040,0.155101,0.162371,0.175012,0.141272,0.171425,0.151239,0.180408,0.130160,0.137329,0.040689,0.019081,0.033655,0.003318,0.017516,0.003053,0.015129,0.048307,0.018521,0.048988,0.044926,0.036879,0.049876,0.038924,0.040586,0.076145,0.028512,0.037857,0.036281,0.048858
445.146379,0.000000,0.006334,0.013688,0.011794,0.003232,0.023261,0.000000,0.008553,0.000000,0.000000,0.013138,0.010509,0.015544,0.026751,0.027260,0.021659,0.008683,0.023762,0.025665,0.000000,0.235850,0.235676,0.227063,0.268102,0.212250,0.192586,0.192095,0.241482,0.194176,0.311111,0.217393,0.189188,0.226358,0.235994,0.191176,0.222484,0.228625,0.258539,0.203406,0.262111,0.024192,0.000000,0.030873,0.029886,0.027746,0.047828,0.051322,0.048495,0.044431,0.019254,0.032494,0.041066,0.007578,0.037761,0.011210,0.023158,0.040048,0.024494,0.010995,0.020804
450.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.021101,0.000400,0.006986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033018,0.037509,0.003983,0.010786,0.000000,0.029984,0.367205,0.404531,0.365169,0.398555,0.308729,0.297218,0.305323,0.346274,0.275668,0.458713,0.325146,0.313110,0.339381,0.373730,0.305653,0.368870,0.392767,0.374307,0.338238,0.391804,0.050467,0.001531,0.042347,0.013287,0.016925,0.008168,0.020823,0.014967,0.046963,0.019713,0.060807,0.000000,0.000000,0.050244,0.024409,0.039502,0.021226,0.040121,0.026261,0.019828
455.007704,0.028865,0.011064,0.000000,0.000000,0.018902,0.010179,0.005480,0.000000,0.012392,0.003367,0.016361,0.000000,0.018857,0.000000,0.000000,0.000000,0.016078,0.002239,0.000000,0.000000,0.609021,0.635363,0.610803,0.625879,0.479816,0.465855,0.514861,0.567469,0.453745,0.674572,0.541442,0.490571,0.543389,0.607559,0.510581,0.555568,0.578588,0.589781,0.547990,0.618909,0.028197,0.032779,0.044771,0.024031,0.049058,0.025593,0.047119,0.037545,0.030370,0.009460,0.028349,0.035592,0.035783,0.010176,0.037767,0.025851,0.017017,0.034447,0.033416,0.029822
459.938367,0.000000,0.000000,0.053230,0.034892,0.000000,0.008411,0.000000,0.008665,0.000000,0.000000,0.023738,0.011381,0.033154,0.025575,0.000000,0.000000,0.000000,0.012709,0.004707,0.000643,0.873642,0.956024,0.939342,0.956007,0.783311,0.763604,0.801502,0.907132,0.709185,1.001460,0.831362,0.789051,0.882308,0.905215,0.736146,0.834588,0.920402,0.851110,0.868071,0.974486,0.036865,0.048137,0.053484,0.000000,0.051616,0.029628,0.036882,0.014370,0.021064,0.062223,0.044336,0.019633,0.044186,0.017047,0.033276,0.014576,0.024130,0.017753,0.031650,0.033111
464.869029,0.000000,0.010272,0.015032,0.020339,0.006849,0.000000,0.000000,0.000000,0.000000,0.028136,0.008624,0.000000,0.000000,0.000000,0.016410,0.015121,0.025783,0.024702,0.021267,0.000000,0.901696,0.963179,1.080992,0.984370,0.908457,0.946096,0.998577,1.073341,0.939194,1.052672,1.062934,0.958826,0.986428,0.998682,0.928299,0.937408,1.006323,0.887254,0.918977,0.974713,0.004927,0.030278,0.019893,0.034499,0.031077,0.023245,0.030911,0.001804,0.030436,0.010387,0.034621,0.037632,0.027064,0.021950,0.037717,0.037550,0.049822,0.019753,0.028114,0.038242
469.799692,0.007666,0.002965,0.034993,0.019334,0.000000,0.000377,0.000000,0.002298,0.000000,0.000000,0.025220,0.005780,0.019259,0.004881,0.010947,0.015113,0.000000,0.018234,0.000000,0.013202,0.595729,0.675926,0.798190,0.768516,0.670264,0.810824,0.775212,0.857898,0.768899,0.737320,0.873217,0.756668,0.706152,0.697754,0.792437,0.659809,0.651543,0.607816,0.661224,0.707710,0.000000,0.030967,0.000000,0.025646,0.042939,0.026029,0.048349,0.048260,0.024295,0.036809,0.018828,0.016193,0.041924,0.009806,0.013090,0.015116,0.008156,0.037762,0.056162,0.053926
474.730354,0.000000,0.000000,0.000000,0.014423,0.000000,0.006755,0.010459,0.028767,0.020485,0.037091,0.000000,0.034051,0.010865,0.000000,0.000000,0.000000,0.000000,0.021756,0.020492,0.002665,0.368335,0.427574,0.515020,0.451886,0.406333,0.488519,0.480393,0.513912,0.488561,0.427464,0.569075,0.459239,0.449276,0.427373,0.508643,0.434672,0.470804,0.385478,0.412159,0.399945,0.042230,0.051535,0.041509,0.032682,0.029440,0.037057,0.026104,0.049739,0.039165,0.037973,0.023947,0.027296,0.002525,0.035085,0.023480,0.071514,0.043263,0.003317,0.046574,0.000000
479.661017,0.000000,0.003666,0.028657,0.013646,0.010001,0.000000,0.008385,0.026045,0.000000,0.021579,0.017810,0.000000,0.014432,0.000000,0.016744,0.000000,0.002682,0.006776,0.019867,0.014983,0.230559,0.261653,0.306660,0.261632,0.282109,0.318311,0.332050,0.320452,0.330439,0.272958,0.397817,0.291563,0.266977,0.256511,0.332798,0.259468,0.234673,0.273032,0.246281,0.254415,0.020913,0.035716,0.038329,0.020967,0.026294,0.053436,0.044818,0.016251,0.013402,0.014083,0.047607,0.038031,0.027132,0.017144,0.037453,0.031228,0.051634,0.036620,0.041432,0.053607
484.591680,0.000000,0.000000,0.030852,0.031178,0.000000,0.004545,0.017955,0.000000,0.000000,0.000000,0.006271,0.003779,0.000000,0.000000,0.016038,0.002369,0.025320,0.016559,0.000000,0.030715,0.178770,0.191832,0.212370,0.183556,0.158570,0.184757,0.191798,0.210156,0.188762,0.216864,0.249403,0.182359,0.213937,0.207177,0.184159,0.169376,0.139845,0.200305,0.154067,0.150773,0.023620,0.067299,0.028817,0.027016,0.068176,0.066196,0.054226,0.000000,0.061822,0.053190,0.036122,0.054860,0.028962,0.045667,0.000000,0.051876,0.036239,0.040995,0.047436,0.046234
489.522342,0.001009,0.000000,0.030212,0.004640,0.035870,0.000000,0.025293,0.000000,0.011093,0.007872,0.000000,0.000000,0.013706,0.000000,0.007780,0.000000,0.000000,0.024640,0.007311,0.002774,0.125147,0.140637,0.137185,0.122999,0.133584,0.137796,0.139885,0.120427,0.140405,0.141515,0.182891,0.162577,0.135936,0.124305,0.135908,0.129841,0.089665,0.124514,0.113657,0.127395,0.055484,0.081330,0.061904,0.070474,0.054135,0.073626,0.069244,0.067792,0.051198,0.058001,0.076067,0.042538,0.037583,0.051854,0.049146,0.040694,0.041949,0.024606,0.053146,0.069122
494.453005,0.000000,0.000000,0.001848,0.038427,0.000000,0.030418,0.010802,0.027073,0.014959,0.026836,0.000061,0.000000,0.005211,0.000000,0.058027,0.016163,0.000000,0.000000,0.000000,0.010679,0.088390,0.079234,0.112349,0.101434,0.084803,0.113027,0.107299,0.100932,0.112712,0.120807,0.118586,0.091176,0.107684,0.084892,0.099981,0.082425,0.073946,0.091724,0.097450,0.064802,0.090266,0.068720,0.100064,0.085775,0.099357,0.069060,0.051126,0.055555,0.110262,0.055469,0.064481,0.065948,0.070418,0.069546,0.083147,0.060180,0.076255,0.055847,0.061323,0.049398
