Wavenumber,Silicon_01,Silicon_02,Silicon_03,Silicon_04,Silicon_05,Silicon_06,Silicon_07,Silicon_08,Silicon_09,Silicon_10,Silicon_11,Silicon_12,Silicon_13,Silicon_14,Silicon_15,Silicon_16,Silicon_17,Silicon_18,Silicon_19,Silicon_20,Diamond_01,Diamond_02,Diamond_03,Diamond_04,Diamond_05,Diamond_06,Diamond_07,Diamond_08,Diamond_09,Diamond_10,Diamond_11,Diamond_12,Diamond_13,Diamond_14,Diamond_15,Diamond_16,Diamond_17,Diamond_18,Diamond_19,Diamond_20,Graphene_01,Graphene_02,Graphene_03,Graphene_04,Graphene_05,Graphene_06,Graphene_07,Graphene_08,Graphene_09,Graphene_10,Graphene_11,Graphene_12,Graphene_13,Graphene_14,Graphene_15,Graphene_16,Graphene_17,Graphene_18,Graphene_19,Graphene_20
312.018490,0.017919,0.039866,0.005351,0.000000,0.011982,0.011642,0.000000,0.016799,0.014815,0.005839,0.000000,0.000911,0.023192,0.018685,0.020906,0.018285,0.020512,0.000000,0.000000,0.000000,0.000000,0.005977,0.006011,0.013227,0.000000,0.000000,0.020114,0.029712,0.026170,0.020753,0.016564,0.002474,0.019909,0.000000,0.016796,0.000000,0.000000,0.000000,0.000000,0.001492,0.000000,0.000000,0.026425,0.004847,0.000000,0.000000,0.000000,0.000000,0.000000,0.007252,0.008309,0.000000,0.004176,0.022150,0.011471,0.017908,0.001875,0.001279,0.000000,0.000000
316.949153,0.004665,0.000000,0.009472,0.000000,0.016385,0.033313,0.005218,0.000094,0.000000,0.001984,0.000000,0.000000,0.011246,0.000000,0.015572,0.000000,0.000000,0.002849,0.000000,0.012014,0.000000,0.030711,0.024884,0.000000,0.000000,0.024999,0.021771,0.020065,0.025555,0.015985,0.000000,0.010286,0.010223,0.065595,0.025781,0.000000,0.005411,0.021726,0.005738,0.000000,0.013674,0.012652,0.000000,0.000000,0.000418,0.000000,0.001572,0.000000,0.005253,0.000000,0.006153,0.000000,0.001290,0.020538,0.000291,0.004883,0.000000,0.000000,0.000000,0.000000
321.879815,0.000000,0.000000,0.038316,0.000000,0.000000,0.000000,0.023328,0.033898,0.005249,0.011050,0.001501,0.000000,0.000000,0.000000,0.004084,0.000000,0.007080,0.000000,0.000000,0.017661,0.005199,0.009036,0.008467,0.010930,0.031040,0.000000,0.010432,0.000000,0.000000,0.000000,0.000000,0.011720,0.000000,0.012204,0.007280,0.000000,0.000000,0.005700,0.001406,0.001298,0.005027,0.000000,0.023499,0.000000,0.000000,0.000000,0.033565,0.000000,0.000000,0.010667,0.033880,0.000000,0.006237,0.000000,0.008036,0.000000,0.004706,0.011243,0.000461,0.000000
326.810478,0.038663,0.024879,0.000000,0.000000,0.012304,0.001924,0.001002,0.000000,0.004839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036395,0.000000,0.000000,0.023370,0.020235,0.005682,0.021319,0.006319,0.001890,0.000000,0.000000,0.003714,0.000000,0.015837,0.000000,0.007741,0.000000,0.024237,0.002260,0.000000,0.006501,0.017365,0.011871,0.000000,0.000000,0.014103,0.000000,0.033709,0.018326,0.014000,0.000000,0.000000,0.000000,0.056384,0.000000,0.013056,0.021625,0.022122,0.002719,0.000000,0.014211,0.013953,0.000000,0.002861,0.061610
331.741140,0.016448,0.012040,0.000000,0.012328,0.042573,0.003060,0.000000,0.000000,0.000000,0.025262,0.000000,0.002432,0.000000,0.004222,0.000000,0.006340,0.047358,0.000000,0.000000,0.000000,0.006093,0.000000,0.000000,0.022043,0.000000,0.036200,0.000000,0.005902,0.000000,0.028768,0.015529,0.000000,0.000000,0.000000,0.000000,0.022979,0.000000,0.004406,0.000000,0.000000,0.009472,0.000000,0.000000,0.020320,0.033518,0.012361,0.000000,0.014535,0.016172,0.000000,0.000000,0.026377,0.013151,0.008249,0.004858,0.000000,0.000000,0.000000,0.000000,0.000000
336.671803,0.000000,0.015311,0.018803,0.000000,0.000000,0.000867,0.000000,0.030988,0.012227,0.000000,0.000000,0.011248,0.003059,0.009959,0.007204,0.000000,0.020502,0.007088,0.008070,0.000000,0.041406,0.000000,0.000000,0.000000,0.000000,0.008182,0.000998,0.000000,0.000000,0.000000,0.040377,0.000000,0.034969,0.000000,0.027244,0.000000,0.000000,0.023123,0.000000,0.000000,0.000000,0.011866,0.013439,0.019131,0.036246,0.015805,0.002599,0.012455,0.000000,0.009739,0.028573,0.008033,0.000000,0.000000,0.038297,0.000000,0.000000,0.019084,0.007933,0.000000
341.602465,0.004218,0.000000,0.000000,0.000000,0.001050,0.000000,0.030810,0.000000,0.020583,0.017905,0.026888,0.000000,0.019221,0.000000,0.009786,0.043596,0.034906,0.000414,0.000000,0.000000,0.012498,0.000000,0.000000,0.011074,0.015333,0.031945,0.000000,0.017059,0.006254,0.004440,0.013802,0.009712,0.000000,0.000000,0.002539,0.000000,0.009858,0.012557,0.000000,0.000000,0.014865,0.000000,0.016262,0.000000,0.000000,0.011602,0.000000,0.024390,0.017230,0.000000,0.022245,0.000000,0.000000,0.000000,0.011525,0.015412,0.032011,0.005951,0.020296,0.000000
346.533128,0.013335,0.038034,0.000000,0.013599,0.019509,0.000000,0.020693,0.000000,0.022476,0.003138,0.029916,0.000572,0.000000,0.000000,0.020369,0.022571,0.016049,0.000000,0.000000,0.001187,0.000000,0.033617,0.000000,0.000000,0.016128,0.010000,0.008082,0.000000,0.000000,0.009484,0.000000,0.000000,0.000000,0.036172,0.025181,0.009656,0.000000,0.000000,0.000000,0.000000,0.002068,0.017411,0.025692,0.012104,0.000000,0.021142,0.042117,0.011205,0.000979,0.040382,0.003414,0.010285,0.025477,0.000000,0.000000,0.000000,0.034086,0.045091,0.000000,0.023804
351.463790,0.000000,0.034261,0.033347,0.000000,0.020774,0.020658,0.000000,0.025422,0.000000,0.022922,0.032209,0.010901,0.017808,0.004340,0.037381,0.024062,0.014509,0.000000,0.021534,0.005921,0.000000,0.000000,0.001994,0.002674,0.000000,0.023013,0.000000,0.000000,0.017214,0.000000,0.000000,0.000000,0.020310,0.007705,0.000000,0.000000,0.009884,0.001524,0.008299,0.000000,0.000000,0.022852,0.000000,0.000000,0.000000,0.000000,0.005056,0.000000,0.000000,0.005997,0.000823,0.010378,0.040193,0.016953,0.012421,0.000000,0.003874,0.000000,0.022238,0.000963
356.394453,0.015413,0.013769,0.000000,0.005063,0.014872,0.000000,0.000000,0.010143,0.005683,0.003685,0.016789,0.003933,0.000000,0.011056,0.008543,0.000000,0.004526,0.000000,0.000000,0.026604,0.001066,0.000000,0.008216,0.000000,0.022221,0.001900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019419,0.014922,0.025464,0.025252,0.012138,0.012594,0.000000,0.000000,0.011413,0.000000,0.030422,0.002676,0.000000,0.000000,0.003110,0.039102,0.000000,0.026140,0.016173,0.008181
361.325116,0.002010,0.015995,0.000000,0.000000,0.000000,0.000440,0.000000,0.000000,0.044648,0.000000,0.000000,0.000000,0.000000,0.000574,0.018848,0.014912,0.000000,0.000999,0.000000,0.000000,0.008643,0.001903,0.000000,0.000000,0.000000,0.030766,0.000000,0.000000,0.022467,0.000000,0.000000,0.000000,0.004606,0.001387,0.000000,0.000000,0.000000,0.004971,0.000000,0.000000,0.002053,0.014151,0.005030,0.000000,0.000000,0.001045,0.006683,0.005148,0.000000,0.004886,0.015212,0.005822,0.021788,0.000000,0.000000,0.018722,0.027491,0.007943,0.010861,0.009073
366.255778,0.015309,0.000000,0.000000,0.024410,0.012854,0.002810,0.012151,0.014380,0.000000,0.022530,0.019616,0.020485,0.000000,0.000000,0.000000,0.012886,0.013098,0.013229,0.000000,0.000000,0.000000,0.024031,0.010292,0.004515,0.014415,0.037216,0.000000,0.012646,0.000000,0.002665,0.000000,0.012367,0.000000,0.002345,0.005235,0.000000,0.003149,0.007660,0.003433,0.000000,0.032069,0.002414,0.000000,0.009388,0.020708,0.000000,0.000000,0.027634,0.029250,0.002475,0.000125,0.000000,0.000000,0.000000,0.000000,0.000234,0.000000,0.034301,0.030352,0.000712
371.186441,0.029288,0.015361,0.008944,0.020689,0.000000,0.004830,0.000000,0.000000,0.006485,0.006617,0.000000,0.000000,0.009935,0.010728,0.023373,0.000000,0.004920,0.000000,0.005494,0.000000,0.027174,0.000000,0.010361,0.020107,0.000000,0.017328,0.000000,0.016225,0.028681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031775,0.000000,0.000000,0.047432,0.000000,0.021915,0.013948,0.021407,0.000000,0.000000,0.002550,0.016373,0.008132,0.024929,0.000000,0.026509,0.003653,0.023530,0.000000,0.003362,0.010040,0.029330,0.031388,0.029872,0.015006
376.117103,0.000000,0.000498,0.008486,0.005157,0.000000,0.000000,0.017910,0.000000,0.018596,0.005518,0.013605,0.013793,0.000000,0.000000,0.017509,0.014621,0.000000,0.013096,0.015822,0.017390,0.000000,0.000000,0.001039,0.000000,0.014912,0.000000,0.000000,0.025321,0.022751,0.001441,0.005220,0.000000,0.000000,0.003472,0.000000,0.017972,0.017680,0.000000,0.000000,0.034241,0.000000,0.000000,0.026193,0.016969,0.002831,0.000000,0.002258,0.010526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005613,0.024505,0.000000,0.000000,0.044668
381.047766,0.007258,0.011917,0.000000,0.000000,0.014002,0.021064,0.008427,0.000000,0.005369,0.004940,0.000000,0.030767,0.000000,0.000000,0.026327,0.000453,0.000000,0.000000,0.000000,0.000000,0.012135,0.000000,0.000000,0.000000,0.000000,0.000000,0.023738,0.007180,0.000000,0.003811,0.000000,0.034163,0.000976,0.010451,0.000000,0.000000,0.000000,0.003605,0.036032,0.017108,0.016830,0.000000,0.003102,0.005713,0.000000,0.000000,0.023526,0.033042,0.000000,0.000000,0.000708,0.000000,0.021921,0.000000,0.018757,0.000000,0.000000,0.000000,0.008775,0.000000
385.978428,0.000000,0.016513,0.000000,0.000000,0.000000,0.003021,0.007265,0.000000,0.014572,0.021606,0.000000,0.000000,0.009501,0.002521,0.014293,0.027496,0.000000,0.000000,0.000000,0.000000,0.009950,0.028774,0.028470,0.009360,0.000000,0.000000,0.000000,0.000000,0.001409,0.000000,0.003854,0.009804,0.018010,0.000000,0.000000,0.022986,0.003664,0.000000,0.000000,0.000000,0.003019,0.000000,0.001122,0.000000,0.004683,0.001971,0.000000,0.000000,0.000000,0.030405,0.000000,0.000000,0.012268,0.008616,0.013138,0.000000,0.000000,0.000000,0.014187,0.004804
390.909091,0.006125,0.000000,0.012924,0.018676,0.018947,0.006416,0.013843,0.000000,0.005978,0.018413,0.011307,0.007172,0.036777,0.000000,0.010475,0.027958,0.013445,0.000168,0.000000,0.038762,0.000000,0.015621,0.027297,0.000000,0.029021,0.016297,0.000000,0.016207,0.014528,0.008586,0.000000,0.000000,0.000000,0.000000,0.000000,0.034351,0.000000,0.011187,0.000747,0.000000,0.002626,0.030456,0.017454,0.000000,0.000000,0.000000,0.009018,0.000000,0.012483,0.000000,0.000000,0.000000,0.000000,0.000000,0.009623,0.000000,0.000000,0.048356,0.000000,0.016259
395.839753,0.000000,0.000000,0.013808,0.032004,0.061170,0.002471,0.011147,0.000000,0.016549,0.007958,0.034688,0.008281,0.000216,0.017875,0.028660,0.000000,0.000000,0.020548,0.027470,0.013231,0.012165,0.008373,0.000000,0.018369,0.000000,0.014855,0.008006,0.001307,0.000000,0.000000,0.000000,0.022792,0.002550,0.000000,0.008168,0.008998,0.010036,0.010653,0.000000,0.021004,0.000524,0.022957,0.034040,0.000000,0.000000,0.028860,0.031679,0.018238,0.008052,0.032193,0.053309,0.005690,0.000000,0.015155,0.013414,0.013534,0.004790,0.015659,0.000000,0.011359
400.770416,0.000000,0.011265,0.000000,0.006588,0.018630,0.000000,0.000000,0.000000,0.026193,0.000000,0.002833,0.006860,0.000000,0.009325,0.000000,0.000000,0.008916,0.012959,0.000000,0.000000,0.010948,0.002808,0.037544,0.015511,0.000000,0.000000,0.018721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006055,0.001414,0.000000,0.024137,0.000589,0.021188,0.000000,0.000000,0.012794,0.014843,0.019586,0.000000,0.000000,0.006707,0.000000,0.000000,0.012383,0.000000,0.004826,0.022624,0.028457,0.000000,0.000000,0.001822,0.028949
405.701079,0.000722,0.000000,0.014884,0.023791,0.017801,0.000000,0.000000,0.002091,0.000000,0.000000,0.043515,0.000000,0.000000,0.000000,0.014215,0.007876,0.000000,0.019051,0.000000,0.000350,0.000000,0.000000,0.003523,0.000000,0.012847,0.022133,0.029864,0.000000,0.000000,0.000000,0.008917,0.000000,0.000000,0.016185,0.000000,0.000000,0.000000,0.000000,0.002180,0.007087,0.000000,0.000356,0.022839,0.019978,0.001103,0.016497,0.000000,0.000000,0.000000,0.017251,0.000000,0.000000,0.000000,0.000000,0.000000,0.031226,0.000000,0.000000,0.000000,0.010465
410.631741,0.020596,0.000000,0.014131,0.000000,0.000000,0.000000,0.044622,0.000708,0.006949,0.006147,0.052598,0.000000,0.037807,0.005067,0.022094,0.016517,0.000000,0.000000,0.032967,0.016963,0.041222,0.006155,0.000000,0.000000,0.000000,0.000000,0.000000,0.019979,0.015921,0.002366,0.004171,0.013438,0.000000,0.023002,0.000000,0.002789,0.004378,0.003721,0.003379,0.021501,0.010988,0.000000,0.040356,0.000000,0.003136,0.032813,0.000000,0.000000,0.001574,0.002551,0.022338,0.000000,0.000000,0.000000,0.003566,0.008976,0.004687,0.012835,0.000381,0.000000
415.562404,0.025214,0.000000,0.000000,0.000000,0.000000,0.007432,0.000000,0.014697,0.002567,0.036730,0.000000,0.000000,0.001834,0.023377,0.000000,0.000000,0.000000,0.000000,0.000000,0.011692,0.013693,0.000000,0.000000,0.000000,0.000000,0.038498,0.000000,0.030059,0.018890,0.010566,0.000000,0.000000,0.013251,0.033893,0.000000,0.004565,0.005882,0.000000,0.018183,0.000000,0.000000,0.000000,0.000000,0.012408,0.000000,0.014359,0.006275,0.012920,0.000000,0.027726,0.000000,0.026988,0.000000,0.000678,0.010575,0.032073,0.000000,0.009671,0.000000,0.019129
420.493066,0.000000,0.000000,0.000000,0.001713,0.000000,0.000000,0.000000,0.000000,0.000000,0.011538,0.003421,0.005824,0.013740,0.000000,0.000000,0.002734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017846,0.000029,0.020673,0.000000,0.027062,0.000000,0.000000,0.008657,0.001327,0.014025,0.000000,0.005000,0.024011,0.000000,0.012101,0.023133,0.000000,0.009132,0.000000,0.014159,0.000000,0.000000,0.013171,0.000000,0.000000,0.000000,0.004767,0.021498,0.000000,0.003092,0.014248,0.013082,0.009206,0.000000,0.000000,0.016477,0.000000
425.423729,0.000000,0.000000,0.011880,0.009461,0.000000,0.000000,0.022155,0.000000,0.003609,0.003183,0.000000,0.013196,0.024863,0.000000,0.011219,0.016237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019860,0.040895,0.034514,0.027567,0.000000,0.017562,0.000000,0.005892,0.012091,0.022174,0.000454,0.008965,0.000000,0.000000,0.022035,0.000000,0.004215,0.000000,0.018725,0.004915,0.000000,0.000803,0.031621,0.010434,0.000000,0.000000,0.003584,0.035499,0.014024,0.000000,0.021862,0.000000,0.025962,0.000000,0.009468,0.000000,0.006297
430.354391,0.016928,0.027790,0.000000,0.000000,0.000000,0.008862,0.000306,0.000000,0.000000,0.026621,0.001863,0.000000,0.022503,0.030875,0.006015,0.013015,0.000000,0.000000,0.000000,0.017283,0.000000,0.004163,0.000000,0.000000,0.000000,0.000000,0.013575,0.023154,0.029180,0.000000,0.000000,0.015285,0.000000,0.000000,0.008398,0.000000,0.000000,0.012846,0.004364,0.025704,0.000000,0.005538,0.010284,0.007842,0.014188,0.000000,0.023003,0.006078,0.000000,0.000000,0.000000,0.016798,0.010690,0.000000,0.000000,0.032609,0.000000,0.000000,0.000000,0.010853
435.285054,0.000000,0.010749,0.000000,0.019165,0.000000,0.014289,0.000000,0.000000,0.017888,0.003380,0.000000,0.000000,0.000000,0.000000,0.014814,0.026857,0.024305,0.000000,0.035854,0.002222,0.006046,0.000000,0.023310,0.000000,0.000000,0.000000,0.001944,0.000000,0.019302,0.016869,0.007129,0.000000,0.000000,0.020323,0.000000,0.000000,0.000301,0.021393,0.000000,0.000000,0.002726,0.000099,0.026532,0.026649,0.030056,0.000000,0.000000,0.000000,0.000000,0.007118,0.000000,0.034543,0.000000,0.005471,0.013046,0.000000,0.004871,0.007237,0.000000,0.039242
440.215716,0.000000,0.026546,0.000154,0.026285,0.002598,0.000000,0.000000,0.029981,0.035459,0.005221,0.003708,0.000000,0.020855,0.000000,0.015766,0.010195,0.000000,0.017263,0.008065,0.017326,0.002700,0.019337,0.008742,0.001895,0.005726,0.000000,0.014054,0.000000,0.000000,0.000000,0.000000,0.000000,0.014748,0.007567,0.027459,0.007296,0.000416,0.002567,0.020647,0.002326,0.000000,0.000000,0.000000,0.013449,0.004159,0.019334,0.000000,0.000000,0.000000,0.013872,0.024758,0.000000,0.013070,0.000000,0.011354,0.010230,0.000000,0.011474,0.005475,0.000000
445.146379,0.004559,0.042589,0.019164,0.000000,0.000000,0.035911,0.013647,0.017895,0.035884,0.008955,0.022418,0.004705,0.019177,0.000000,0.000000,0.000000,0.000000,0.012418,0.000353,0.010114,0.000000,0.000000,0.000000,0.000000,0.000000,0.017804,0.000000,0.014194,0.000000,0.000000,0.006392,0.001205,0.000000,0.003449,0.006588,0.000000,0.000000,0.019899,0.000000,0.000289,0.023082,0.044073,0.000000,0.016723,0.000000,0.000000,0.000000,0.004313,0.000000,0.019075,0.015612,0.000000,0.009450,0.005573,0.032535,0.003806,0.009659,0.011983,0.000000,0.001757
450.077042,0.029408,0.007847,0.034524,0.000000,0.000000,0.006499,0.022742,0.000000,0.028632,0.000000,0.022383,0.006354,0.013205,0.002207,0.011217,0.000000,0.017319,0.018832,0.019826,0.000000,0.000000,0.014088,0.013396,0.016200,0.002163,0.000000,0.000000,0.000000,0.008064,0.008973,0.000000,0.023391,0.000000,0.012428,0.000000,0.000000,0.036391,0.017177,0.038951,0.000211,0.000000,0.000000,0.000000,0.000000,0.021336,0.020989,0.000000,0.005113,0.018756,0.000000,0.032710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010866,0.004611
455.007704,0.019758,0.000000,0.000000,0.009877,0.000000,0.004533,0.030049,0.020440,0.000000,0.024430,0.010803,0.003954,0.023075,0.000000,0.025651,0.022014,0.000000,0.007963,0.028959,0.029910,0.000000,0.013545,0.000000,0.020861,0.011572,0.030492,0.001003,0.000000,0.017727,0.000000,0.016379,0.000000,0.000781,0.000000,0.024283,0.000000,0.000000,0.002337,0.000000,0.003656,0.031990,0.005123,0.000000,0.002752,0.000000,0.014459,0.000000,0.000000,0.029181,0.002304,0.001867,0.000000,0.000000,0.000000,0.001462,0.009948,0.022851,0.008386,0.000000,0.000000
459.938367,0.002157,0.000000,0.054336,0.000000,0.016465,0.026251,0.006397,0.000000,0.034284,0.015587,0.006847,0.007634,0.000000,0.000000,0.000287,0.001619,0.003542,0.025563,0.000000,0.000000,0.000000,0.025537,0.005972,0.014021,0.000000,0.008979,0.000000,0.000000,0.010737,0.000000,0.010545,0.016774,0.000475,0.018868,0.000000,0.000000,0.002687,0.006251,0.000000,0.000000,0.018257,0.019509,0.037973,0.016390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000314,0.013901,0.000000,0.000000,0.014386,0.000000,0.027901,0.000000,0.000000,0.035961,0.002171
464.869029,0.002286,0.000000,0.000000,0.000000,0.010159,0.009084,0.024965,0.023058,0.000000,0.003756,0.009681,0.000000,0.004978,0.000000,0.002390,0.002152,0.053525,0.009061,0.032837,0.012744,0.000000,0.000000,0.011793,0.022948,0.023036,0.020197,0.000000,0.034248,0.000000,0.001854,0.000000,0.007927,0.016365,0.000000,0.035157,0.003188,0.000000,0.000000,0.005041,0.000000,0.005530,0.008085,0.000000,0.008352,0.000297,0.001862,0.000000,0.017619,0.003981,0.000000,0.000000,0.000000,0.013547,0.022710,0.005616,0.032420,0.013174,0.000000,0.011963,0.000000
469.799692,0.005536,0.001804,0.026454,0.020240,0.028563,0.000000,0.000000,0.000000,0.007986,0.000000,0.010823,0.000000,0.000000,0.008964,0.000000,0.004243,0.034455,0.025369,0.023548,0.000000,0.000000,0.000000,0.004453,0.020239,0.000000,0.000000,0.007742,0.023292,0.000000,0.010679,0.000000,0.026212,0.008326,0.021128,0.015773,0.021594,0.005357,0.000000,0.000000,0.000000,0.015041,0.019919,0.000000,0.008366,0.011444,0.000000,0.002932,0.000000,0.026471,0.006920,0.000000,0.000000,0.001059,0.005195,0.001767,0.000000,0.017139,0.000000,0.013174,0.000000
474.730354,0.038937,0.013821,0.032880,0.009662,0.030230,0.049628,0.011341,0.020891,0.043674,0.015461,0.020078,0.020436,0.022347,0.014660,0.024350,0.000000,0.019585,0.018331,0.017588,0.002783,0.012842,0.000000,0.000000,0.002397,0.000363,0.000000,0.005822,0.000000,0.025951,0.000000,0.016956,0.000000,0.000000,0.005402,0.000000,0.000000,0.016631,0.023035,0.000622,0.012119,0.007594,0.000000,0.000000,0.012670,0.000000,0.003839,0.001044,0.000119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007490,0.000000,0.020026,0.006448,0.009584
479.661017,0.005812,0.000000,0.030316,0.000000,0.007119,0.000000,0.000000,0.020015,0.000000,0.038991,0.011732,0.036447,0.000000,0.017525,0.046320,0.005550,0.027905,0.024268,0.000000,0.004043,0.018143,0.024279,0.001323,0.000000,0.009061,0.009960,0.027236,0.006509,0.000581,0.000000,0.011780,0.022618,0.000000,0.006233,0.000000,0.004880,0.000000,0.023611,0.002262,0.021801,0.045736,0.000000,0.011605,0.035060,0.002554,0.000123,0.000000,0.000000,0.010168,0.003497,0.000000,0.014326,0.000000,0.008816,0.005222,0.041157,0.000000,0.000000,0.006439,0.037626
484.591680,0.010878,0.023697,0.018089,0.048773,0.027898,0.012598,0.015457,0.006283,0.030550,0.005361,0.023084,0.000000,0.020290,0.033162,0.000000,0.000000,0.015097,0.012320,0.017727,0.000000,0.003198,0.000000,0.000061,0.000000,0.060382,0.019981,0.016560,0.006516,0.036726,0.000000,0.007123,0.000000,0.014817,0.000000,0.000000,0.000000,0.037714,0.000000,0.019116,0.003359,0.012906,0.000000,0.000000,0.030044,0.000000,0.017365,0.000000,0.000000,0.000000,0.000000,0.034833,0.014162,0.000000,0.000000,0.000000,0.000000,0.014378,0.017689,0.000000,0.000000
489.522342,0.026882,0.000000,0.000000,0.016582,0.000000,0.033227,0.029292,0.020951,0.024811,0.002474,0.000000,0.005765,0.000000,0.029683,0.032750,0.011652,0.034214,0.000000,0.043451,0.018592,0.000000,0.000000,0.004472,0.018347,0.000000,0.000000,0.000432,0.009760,0.000000,0.003206,0.000000,0.008139,0.018419,0.000000,0.000000,0.012448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031062,0.000000,0.036378,0.000000,0.013776,0.010465,0.000000,0.022240,0.001926,0.029751,0.030859,0.000000,0.005942,0.000000,0.000000,0.010464,0.018370
494.453005,0.024965,0.034701,0.037331,0.005770,0.066985,0.004360,0.040417,0.001746,0.023897,0.036663,0.037767,0.028621,0.021281,0.037526,0.042278,0.008435,0.010985,0.000000,0.019689,0.043440,0.000000,0.000000,0.030172,0.019661,0.008183,0.013010,0.000000,0.000000,0.000000,0.021667,0.000000,0.000000,0.009811,0.000000,0.000000,0.000959,0.002435,0.000000,0.007099,0.022931,0.010945,0.000000,0.000000,0.012814,0.030534,0.008025,0.012295,0.000000,0.000000,0.001720,0.007780,0.000000,0.020470,0.000000,0.000000,0.043631,0.008415,0.014320,0.017046,0.009478
